テンジョウ,1階,ホール,せっこうボード,GB-R,345.0×1242.5×9.5,1,0.4287,$は - &４～$は - &５,8,ベベル,9.5,345,1242,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,ホール,せっこうボード,GB-R,332.5×910.0×9.5,1,0.3026,$ろ - &５～$は - &５,4,ベベル,9.5,332,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,玄関,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,$ろ - &３～$は - &５,3,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,玄関,せっこうボード,GB-R,442.5×910.0×9.5,1,0.4027,&い - &３～$ろ - &４,1,ベベル,9.5,442,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,玄関,せっこうボード,GB-R,345.0×910.0×9.5,1,0.314,$は - &３～$は - &４,7,ベベル,9.5,345,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,洗面所,シージングせっこうボード,GB-S,910.0×1710.0×9.5,1,1.5561,$い - *９～$ろ - *11,40,耐水ベベル,9.5,910,1710,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,洗面所,シージングせっこうボード,GB-S,787.5×1710.0×9.5,1,1.3466,$ろ - &９～ は - *11,39,耐水ベベル,9.5,787,1710,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,トイレ,せっこうボード,GB-R,117.5×800.0×9.5,1,0.094,&ろ - &８～&ろ - *９,9,ベベル,9.5,117,800,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,納戸A,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&に - $11～&へ - $12,34,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,納戸A,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&は - $12～&ほ - $13,32,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,納戸A,せっこうボード,GB-R,910.0×1697.5×9.5,1,1.5448, は - $11～&に - $12,35,ベベル,9.5,910,1697,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,納戸A,せっこうボード,GB-R,910.0×910.0×9.5,1,0.8281,&ほ - $12～ と - $13,31,ベベル,9.5,910,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,納戸A,せっこうボード,GB-R,787.5×1820.0×9.5,1,1.4333,&は - *10～&ほ - $11,37,ベベル,9.5,787,1820,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,納戸A,せっこうボード,GB-R,787.5×910.0×9.5,1,0.7166, は - $12～&は - $13,33,ベベル,9.5,787,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,納戸A,せっこうボード,GB-R,787.5×910.0×9.5,1,0.7166,&ほ - *10～ と - $11,36,ベベル,9.5,787,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,1階,納戸A,せっこうボード,GB-R,787.5×787.5×9.5,1,0.6202, は - *10～&は - $11,38,ベベル,9.5,787,787,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,階段,せっこうボード,GB-R,787.5×910.0×9.5,1,0.7166,$い - $８～&い - *９,219,ベベル,9.5,787,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,階段,せっこうボード,GB-R,682.5×787.5×9.5,1,0.5375,&い - &８～&ろ - $９,222,ベベル,9.5,682,787,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,階段,せっこうボード,GB-R,636.5×787.5×9.5,1,0.5013,$い -  ７～ ろ - &７,221,ベベル,9.5,636,787,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,階段,せっこうボード,GB-R,606.0×787.5×9.5,1,0.4772,$い - &７～ ろ - $８,220,ベベル,9.5,606,787,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,トイレ,せっこうボード,GB-R,800.0×910.0×9.5,1,0.728, ろ - $７～ は - $８,214,ベベル,9.5,800,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,トイレ,せっこうボード,GB-R,345.0×800.0×9.5,1,0.276,$ろ -  ７～ は - $７,215,ベベル,9.5,345,800,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,ホール,せっこうボード,GB-R,800.0×1820.0×9.5,1,1.456,$は - $７～&は - $９,216,ベベル,9.5,800,1820,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,ホール,せっこうボード,GB-R,800.0×1242.5×9.5,1,0.994, は -  ６～&は - $７,217,ベベル,9.5,800,1242,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,ホール,せっこうボード,GB-R,227.5×787.5×9.5,1,0.1792,&ろ - &８～$は - $９,218,ベベル,9.5,227,787,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&ほ - $２～&へ - $４,227,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&ほ - $４～&へ - $６,226,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&ほ - $６～&へ - $８,225,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&ほ - $８～&へ - $10,224,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&ほ - $10～&へ - $12,223,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&に - $３～&ほ - $５,233,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&に - $５～&ほ - $７,232,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&に - $７～&ほ - $９,231,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&に - $９～&ほ - $11,230,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,910.0×1230.0×9.5,1,1.1193,&に -  ２～&ほ - $３,234,ベベル,9.5,910,1230,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,910.0×910.0×9.5,1,0.8281,&に - $11～&ほ - *12,229,ベベル,9.5,910,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,787.5×1820.0×9.5,1,1.4333, に - $２～&に - $４,239,ベベル,9.5,787,1820,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,787.5×1820.0×9.5,1,1.4333, に - $４～&に - $６,238,ベベル,9.5,787,1820,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,787.5×1820.0×9.5,1,1.4333, に - $６～&に - $８,237,ベベル,9.5,787,1820,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,787.5×1820.0×9.5,1,1.4333, に - $８～&に - $10,236,ベベル,9.5,787,1820,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,787.5×1820.0×9.5,1,1.4333, に - $10～&に - $12,235,ベベル,9.5,787,1820,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,320.0×910.0×9.5,1,0.2912,&ほ -  ２～&へ - $２,228,ベベル,9.5,320,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室A,せっこうボード,GB-R,320.0×787.5×9.5,1,0.252, に -  ２～&に - $２,240,ベベル,9.5,320,787,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室B,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&い - $４～&は - $５,205,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室B,せっこうボード,GB-R,910.0×1820.0×9.5,1,1.6562,&い - $２～&は - $３,201,ベベル,9.5,910,1820,○,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室B,せっこうボード,GB-R,910.0×1242.5×9.5,1,1.1307,&ろ - $３～ に - $４,204,ベベル,9.5,910,1242,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室B,せっこうボード,GB-R,910.0×910.0×9.5,1,0.8281,*い - $３～&ろ - $４,203,ベベル,9.5,910,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室B,せっこうボード,GB-R,787.5×1528.0×9.5,1,1.2033,*い - $５～$は -  ６,207,ベベル,9.5,787,1528,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室B,せっこうボード,GB-R,454.0×454.0×9.5,1,0.2061,$は - $５～&は - &５,210,ベベル,9.5,454,454,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室B,せっこうボード,GB-R,332.5×910.0×9.5,1,0.3026,&は - $４～ に - $５,206,ベベル,9.5,332,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室B,せっこうボード,GB-R,332.5×910.0×9.5,1,0.3026,&は - $２～ に - $３,202,ベベル,9.5,332,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室B,せっこうボード,GB-R,170.5×787.5×9.5,1,0.1343,&は - $５～ に -  ６,211,ベベル,9.5,170,787,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室B,せっこうボード,GB-R,170.5×454.0×9.5,1,0.0774,$は - &５～&は -  ６,209,ベベル,9.5,170,454,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,洋室B,せっこうボード,GB-R,163.0×454.0×9.5,1,0.074,$は - $５～&は - $５,208,ベベル,9.5,163,454,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,物入B,せっこうボード,GB-R,787.5×910.0×9.5,1,0.7166,$い -  ６～$ろ -  ７,212,ベベル,9.5,787,910,－,－,(戸)門沢橋3丁目2048番　B号棟
テンジョウ,2階,物入B,せっこうボード,GB-R,787.5×787.5×9.5,1,0.6202,$ろ - $６～ は -  ７,213,ベベル,9.5,787,787,－,－,(戸)門沢橋3丁目2048番　B号棟
カベ,1階,Ｌ・Ｄ・Ｋ,せっこうボード,GB-R,910.0×2395.0×12.5,1,2.1795,*は - *２～*は - *３,57,マーク付きベベル,12.5,910,2395,○,－,(戸)門沢橋3丁目2048番　B号棟
